"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, HYDRANGEA - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","1,903","69.1"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, HYDRANGEA - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","61.5"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, LILAC - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","1,626","76.8"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, LILAC - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","61.1"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, OTHER CLASSES - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","7,221","72.7"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, OTHER CLASSES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","10","87.5"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, ROSE - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2,165","82.5"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, ROSE - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","61.5"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, SPIREA - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","1,090","64.7"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, SPIREA - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","61.5"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, VIBURNUM - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, VIBURNUM - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","61.5"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, WEIGELA - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","1,420","81.4"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","DECIDUOUS SHRUBS","DECIDUOUS SHRUBS, WEIGELA - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","61.5"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","1,680","79.4"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","65.3"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, AZALEA - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, AZALEA - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, BOXWOOD - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","265","66.4"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, BOXWOOD - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","12","72.0"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, COTONEASTER - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, COTONEASTER - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, EUONYMUS - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, EUONYMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","47.4"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, HOLLY - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, HOLLY - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, PRIVET - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, PRIVET - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, RHODODENDRON - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, RHODODENDRON - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","86,223","88.0"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","30","44.0"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","10,841","56.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","10","60.0"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CEDAR - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","1,930","(H)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CEDAR - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","(H)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CYPRESS - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CYPRESS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, FIR - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","391","(H)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, FIR - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","(H)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, HEMLOCK - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, HEMLOCK - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","47.4"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","53.7"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, LIVE CHRISTMAS TREES - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, LIVE CHRISTMAS TREES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER CLASSES - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","225","97.8"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER CLASSES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","9","97.8"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","3,859","54.1"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","19","48.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","6,877","43.1"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","28","47.7"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","FRUIT & NUT PLANTS","FRUIT & NUT PLANTS - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","1,390","81.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","FRUIT & NUT PLANTS","FRUIT & NUT PLANTS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","11","80.0"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","FRUIT & NUT PLANTS","FRUIT & NUT PLANTS, DECIDUOUS - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","1,115","78.8"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","FRUIT & NUT PLANTS","FRUIT & NUT PLANTS, DECIDUOUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","11","80.0"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","FRUIT & NUT PLANTS","FRUIT & NUT PLANTS, GRAPEVINES - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","FRUIT & NUT PLANTS","FRUIT & NUT PLANTS, GRAPEVINES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","FRUIT & NUT PLANTS","FRUIT & NUT PLANTS, OTHER SMALL PLANTS - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","FRUIT & NUT PLANTS","FRUIT & NUT PLANTS, OTHER SMALL PLANTS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","10","87.5"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS, (FOR HORTICULTURE) - ASSET VALUE, MEASURED IN $","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","23,779,958","33.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS, (FOR HORTICULTURE) - ASSET VALUE, MEASURED IN $","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","27,895,106","21.0"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS, (FOR HORTICULTURE) - ASSET VALUE, MEASURED IN $","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","7,491,060","97.2"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS, (FOR HORTICULTURE) - ASSET VALUE, MEASURED IN $","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","2,468,260","78.6"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS, (FOR HORTICULTURE) - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","61,634,384","17.8"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","ORNAMENTAL GRASSES","ORNAMENTAL GRASSES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","14","61.0"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, CLEMATIS, CLIMBING - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, CLEMATIS, CLIMBING - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, OTHER GROUND COVERS - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, OTHER GROUND COVERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, OTHER VINES - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, OTHER VINES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, VINCA - INVENTORY, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, VINCA - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AG SERVICES","AG SERVICES, MARKETING, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","673,681","13.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AG SERVICES","AG SERVICES, MARKETING, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","190","12.0"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AG SERVICES","AG SERVICES, OTHER, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,316,033","34.2"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AG SERVICES","AG SERVICES, OTHER, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","167","15.8"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AG SERVICES","AG SERVICES, PACKAGING, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","756,263","38.0"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AG SERVICES","AG SERVICES, PACKAGING, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","91","21.4"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AG SERVICES","AG SERVICES, UTILITIES, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,439,995","33.8"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AG SERVICES","AG SERVICES, UTILITIES, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","300","10.5"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AQUATIC PLANTS","AQUATIC PLANTS - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AQUATIC PLANTS","AQUATIC PLANTS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AQUATIC PLANTS","AQUATIC PLANTS - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AQUATIC PLANTS","AQUATIC PLANTS, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AQUATIC PLANTS","AQUATIC PLANTS, UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AQUATIC PLANTS","AQUATIC PLANTS, UNDER PROTECTION - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BAREROOT HERBACEOUS PERENNIALS","BAREROOT HERBACEOUS PERENNIALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","13","63.2"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BAREROOT HERBACEOUS PERENNIALS","BAREROOT HERBACEOUS PERENNIALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","363,055","53.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BAREROOT HERBACEOUS PERENNIALS","BAREROOT HERBACEOUS PERENNIALS - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","99,156","65.8"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BAREROOT HERBACEOUS PERENNIALS","BAREROOT HERBACEOUS PERENNIALS, RETAIL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","9","97.8"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BAREROOT HERBACEOUS PERENNIALS","BAREROOT HERBACEOUS PERENNIALS, RETAIL - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","90,000","97.8"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BAREROOT HERBACEOUS PERENNIALS","BAREROOT HERBACEOUS PERENNIALS, RETAIL - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","9,000","97.8"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BAREROOT HERBACEOUS PERENNIALS","BAREROOT HERBACEOUS PERENNIALS, WHOLESALE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","85.5"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BAREROOT HERBACEOUS PERENNIALS","BAREROOT HERBACEOUS PERENNIALS, WHOLESALE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","273,055","73.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BAREROOT HERBACEOUS PERENNIALS","BAREROOT HERBACEOUS PERENNIALS, WHOLESALE - SALES, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","90,156","74.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","171","14.5"
