program,year,period,week_ending,geo_level,state,state_ansi,watershed_code,commodity,data_item,domain,domain_category,value,cv_(%)
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,DECIDUOUS SHRUBS,"DECIDUOUS SHRUBS, VIBURNUM - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,DECIDUOUS SHRUBS,"DECIDUOUS SHRUBS, VIBURNUM - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13.0,61.5
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,DECIDUOUS SHRUBS,"DECIDUOUS SHRUBS, WEIGELA - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,1420.0,81.4
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,DECIDUOUS SHRUBS,"DECIDUOUS SHRUBS, WEIGELA - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13.0,61.5
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,1680.0,79.4
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13.0,65.3
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, AZALEA - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, AZALEA - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2.0,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, BOXWOOD - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,265.0,66.4
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, BOXWOOD - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12.0,72.0
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, COTONEASTER - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, COTONEASTER - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, EUONYMUS - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, EUONYMUS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2.0,47.4
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, HOLLY - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, HOLLY - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, PRIVET - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, PRIVET - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, RHODODENDRON - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, BROADLEAF","EVERGREENS, BROADLEAF, RHODODENDRON - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,86223.0,88.0
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,30.0,44.0
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,10841.0,56.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, ARBORVITAE - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10.0,60.0
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CEDAR - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,1930.0,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CEDAR - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6.0,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CYPRESS - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, CYPRESS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, FIR - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,391.0,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, FIR - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4.0,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, HEMLOCK - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, HEMLOCK - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2.0,47.4
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, JUNIPER - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5.0,53.7
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, LIVE CHRISTMAS TREES - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, LIVE CHRISTMAS TREES - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2.0,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER CLASSES - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,225.0,97.8
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, OTHER CLASSES - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9.0,97.8
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,3859.0,54.1
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, PINE - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,19.0,48.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,6877.0,43.1
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, SPRUCE - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,28.0,47.7
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"EVERGREENS, CONIFEROUS","EVERGREENS, CONIFEROUS, YEW - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,FRUIT & NUT PLANTS,"FRUIT & NUT PLANTS - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,1390.0,81.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,FRUIT & NUT PLANTS,FRUIT & NUT PLANTS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,11.0,80.0
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,FRUIT & NUT PLANTS,"FRUIT & NUT PLANTS, DECIDUOUS - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,1115.0,78.8
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,FRUIT & NUT PLANTS,"FRUIT & NUT PLANTS, DECIDUOUS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11.0,80.0
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,FRUIT & NUT PLANTS,"FRUIT & NUT PLANTS, GRAPEVINES - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,FRUIT & NUT PLANTS,"FRUIT & NUT PLANTS, GRAPEVINES - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,FRUIT & NUT PLANTS,"FRUIT & NUT PLANTS, OTHER SMALL PLANTS - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,FRUIT & NUT PLANTS,"FRUIT & NUT PLANTS, OTHER SMALL PLANTS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10.0,87.5
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,MACHINERY TOTALS,"MACHINERY TOTALS, (FOR HORTICULTURE) - ASSET VALUE, MEASURED IN $",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",23779958.0,33.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,MACHINERY TOTALS,"MACHINERY TOTALS, (FOR HORTICULTURE) - ASSET VALUE, MEASURED IN $",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",27895106.0,21.0
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,MACHINERY TOTALS,"MACHINERY TOTALS, (FOR HORTICULTURE) - ASSET VALUE, MEASURED IN $",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",7491060.0,97.2
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,MACHINERY TOTALS,"MACHINERY TOTALS, (FOR HORTICULTURE) - ASSET VALUE, MEASURED IN $",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",2468260.0,78.6
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,MACHINERY TOTALS,"MACHINERY TOTALS, (FOR HORTICULTURE) - ASSET VALUE, MEASURED IN $",TOTAL,NOT SPECIFIED,61634384.0,17.8
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,ORNAMENTAL GRASSES,"ORNAMENTAL GRASSES - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,ORNAMENTAL GRASSES,ORNAMENTAL GRASSES - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,14.0,61.0
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, CLEMATIS, CLIMBING - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, CLEMATIS, CLIMBING - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, OTHER GROUND COVERS - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, OTHER GROUND COVERS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, OTHER VINES - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, OTHER VINES - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, VINCA - INVENTORY, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,END OF DEC,,STATE,IOWA,19,0,"WOODY ORNAMENTALS & VINES, OTHER","WOODY ORNAMENTALS & VINES, OTHER, VINCA - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AG SERVICES,"AG SERVICES, MARKETING, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,673681.0,13.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AG SERVICES,"AG SERVICES, MARKETING, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,190.0,12.0
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AG SERVICES,"AG SERVICES, OTHER, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,4316033.0,34.2
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AG SERVICES,"AG SERVICES, OTHER, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,167.0,15.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AG SERVICES,"AG SERVICES, PACKAGING, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,756263.0,38.0
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AG SERVICES,"AG SERVICES, PACKAGING, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,91.0,21.4
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AG SERVICES,"AG SERVICES, UTILITIES, (FOR HORTICULTURE) - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,3439995.0,33.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AG SERVICES,"AG SERVICES, UTILITIES, (FOR HORTICULTURE) - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,300.0,10.5
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AQUATIC PLANTS,AQUATIC PLANTS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AQUATIC PLANTS,"AQUATIC PLANTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AQUATIC PLANTS,"AQUATIC PLANTS - SALES, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AQUATIC PLANTS,"AQUATIC PLANTS, RETAIL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AQUATIC PLANTS,"AQUATIC PLANTS, UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,AQUATIC PLANTS,"AQUATIC PLANTS, UNDER PROTECTION - SQ FT IN PRODUCTION",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,BAREROOT HERBACEOUS PERENNIALS,BAREROOT HERBACEOUS PERENNIALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,13.0,63.2
CENSUS,2024,YEAR,,STATE,IOWA,19,0,BAREROOT HERBACEOUS PERENNIALS,"BAREROOT HERBACEOUS PERENNIALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,363055.0,53.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,BAREROOT HERBACEOUS PERENNIALS,"BAREROOT HERBACEOUS PERENNIALS - SALES, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,99156.0,65.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,BAREROOT HERBACEOUS PERENNIALS,"BAREROOT HERBACEOUS PERENNIALS, RETAIL - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,9.0,97.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,BAREROOT HERBACEOUS PERENNIALS,"BAREROOT HERBACEOUS PERENNIALS, RETAIL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,90000.0,97.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,BAREROOT HERBACEOUS PERENNIALS,"BAREROOT HERBACEOUS PERENNIALS, RETAIL - SALES, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,9000.0,97.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,BAREROOT HERBACEOUS PERENNIALS,"BAREROOT HERBACEOUS PERENNIALS, WHOLESALE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4.0,85.5
CENSUS,2024,YEAR,,STATE,IOWA,19,0,BAREROOT HERBACEOUS PERENNIALS,"BAREROOT HERBACEOUS PERENNIALS, WHOLESALE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,273055.0,73.1
CENSUS,2024,YEAR,,STATE,IOWA,19,0,BAREROOT HERBACEOUS PERENNIALS,"BAREROOT HERBACEOUS PERENNIALS, WHOLESALE - SALES, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,90156.0,74.1
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,171.0,14.5
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,44853695.0,68.3
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLATS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,138.0,14.4
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9383052.0,70.7
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLATS - SALES, MEASURED IN FLATS",TOTAL,NOT SPECIFIED,636551.0,88.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,163.0,14.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,40631799.0,67.6
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,10.0,58.5
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,161562.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, FLATS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,7.0,80.2
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, FLATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, FLATS - SALES, MEASURED IN FLATS",TOTAL,NOT SPECIFIED,1634.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,7.0,54.2
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,96137.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,16853.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,7.0,54.2
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, RETAIL - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,8.0,42.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, RETAIL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, RETAIL, FLATS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,6.0,52.4
